,time,packet_rate,bandwidth,response_time,flagged_malicious,fuzzy_compromised_value,fuzzy_compromised_category,compromised_truth
0,-1,0.9249036017055894,33.361021463928274,128.70162654406917,0,0.0,-1,0
1,0,0.904544170393045,32.53534065484481,161.03161193947597,0,5.143403721355582,0,0
2,1,0.9063735218291424,27.667348828542682,135.0077543353037,0,4.843351124659968,-1,0
3,2,0.9080412292812463,26.657454179656263,114.72947151572541,0,4.853780453071983,-1,0
4,3,0.9096377305563088,29.927019517154946,124.69294061464524,0,4.629515646738545,-1,0
5,4,0.9076333903097112,30.757058909642158,113.43824486863333,0,4.444539635403172,-1,0
6,5,0.9260375268829822,29.44644730732082,117.1905243682118,0,2.670961514049775,-1,0
7,6,0.9231581228836041,36.09405671195683,152.02918995095976,0,3.449150956207274,-1,0
8,7,0.8915366166917832,34.31309590052251,126.35528560316236,0,4.65562309856601,-1,0
9,8,0.8889063714211755,29.052374704732486,124.59743824892803,0,4.628007033207411,-1,0
10,9,0.9247670392058788,32.53305128285201,115.63792371070276,0,2.9423695043269773,-1,0
11,10,0.9278949115414004,25.040972573691736,140.4453983043171,0,2.274281138308931,-1,0
12,11,0.913654876906316,32.858544174355025,147.7360859920995,0,4.533409642304373,-1,0
13,12,0.896685923143656,28.611138238389895,130.88971030067214,1,4.725440820419871,-1,0
14,13,0.9067212243792528,35.221851749252785,100.65246179332458,0,4.215872121656277,-1,0
15,14,0.9150643582057855,26.239278156680324,148.4048312620412,0,4.4212905892013294,-1,0
16,15,0.9113293501487807,29.82307502171113,134.58801409358662,0,4.62916621306306,-1,0
17,16,0.8998727162467163,30.0487547621926,137.66933620582387,1,4.826357609193768,-1,0
18,17,0.8964843689067458,27.550327677690028,103.97391760655869,0,4.877685525948028,-1,0
19,18,0.8996445957902914,31.44019903725812,115.4966491714038,0,4.479528661745319,-1,0
20,19,0.9012357284316395,28.078630478305655,126.10354203182897,0,4.719049164719514,-1,0
21,20,0.9025258293454423,26.45603423574059,88.69520393011838,0,5.1813562639958315,0,0
22,21,0.9137905267580818,34.05660421974158,115.50263169400425,0,4.349965276651663,-1,0
