,time,packet_rate,bandwidth,response_time,flagged_malicious,fuzzy_compromised_value,fuzzy_compromised_category,compromised_truth
0,-1,0.9056570340167052,34.67371014232016,125.73999086883225,0,0.0,-1,0
1,0,0.8977764178189603,29.790997415644718,152.97859742796695,1,5.04161189096863,0,0
2,1,0.9286455270330453,28.977505374894697,119.01157605631315,0,1.954584561061122,-1,0
3,2,0.8975544015876715,31.64974973572372,119.24268096617902,0,4.541820911273115,-1,0
4,3,0.9110870362851254,27.383405175699966,156.75266084752568,0,4.77633440236952,-1,0
5,4,0.9142458729314151,27.910331368383662,111.67304808100336,0,4.295079159175053,-1,0
6,5,0.9129074194373576,33.58477172999531,167.14935976803633,0,4.720814893723538,-1,0
7,6,0.8976642751639176,24.397959123997488,148.2303044823983,1,5.647095718327508,0,0
8,7,0.92336599698055,28.646047244010678,104.12289224674836,0,3.1577386836720223,-1,0
9,8,0.9064351135386559,31.820048230149744,136.45219809417213,0,4.808524511060997,-1,0
10,9,0.8919795534782035,26.9335316985307,123.49053991334833,0,5.052286200142323,0,0
11,10,0.9032441907971183,32.33624131649309,152.40558737627978,0,5.033822970103792,0,0
12,11,0.907493728838984,25.785696206107964,106.07464489802881,0,4.900092197101281,-1,0
13,12,0.9015418732674313,29.83213524183094,150.24785540028785,1,5.004323749119231,0,0
14,13,0.9021967926518859,23.97495497848274,142.16187622169966,1,5.317033790081457,0,0
15,14,0.9164394497473999,27.4263684748954,124.77012699740914,0,4.160303811503777,-1,0
16,15,0.9093051246457933,34.3941785368215,124.04844169160873,0,4.619316037624701,-1,0
17,16,0.9041671971739611,31.948565439903337,121.32295907711756,0,4.575685996344685,-1,0
18,17,0.9118800239177179,28.80785093231048,101.3312621257724,0,4.481833184822867,-1,0
19,18,0.9117529157423852,29.524199118964866,133.02706180554043,0,4.591634837165072,-1,0
20,19,0.9047834357059457,29.66066128556256,90.46352774024757,0,4.1714433029465035,-1,0
21,20,0.9166160939654303,34.275946963885545,97.88132573430791,0,4.021904726744401,-1,0
22,21,0.8915191794978771,32.24892808597574,152.8745608301399,0,5.040199094707315,0,0
23,22,0.8517186034930542,22.83339483075883,317.5205141984727,1,6.748177383667931,1,1
24,23,0.8275317980498625,23.60586278579992,287.6315172149018,1,7.808097687825097,1,1
25,24,0.8422622302260159,25.434577824438236,425.66593286996806,1,7.017000439625554,1,1
26,25,0.843315375777753,24.5303383803395,371.04236294023286,1,6.971054060030805,1,1
27,26,0.8199991695481884,26.42760066703147,431.79783250290984,1,9.0,1,1
28,27,0.816893309500221,29.871804883539607,389.19512837040827,1,9.0,1,1
29,28,0.8442568519381413,25.92133915189855,250.04224120086974,1,6.026718852472054,1,1
30,29,0.8006869449854529,23.084691181033847,259.45469029458195,1,6.595853153718679,1,1
31,30,0.8263892162275296,28.40533518717437,314.4234584554292,1,9.0,1,1
32,31,0.8279286079527639,33.296964450870966,312.5414133989834,0,9.0,1,1
33,32,0.802956385499826,27.487277726279302,264.80611103199914,1,6.781440960911259,1,1
34,33,0.8302703982417508,30.708673321770764,351.2773898519581,1,8.891246726356632,1,1
35,34,0.8205953633990951,27.8874909679382,303.8668441183831,1,8.751380115379579,1,1
36,35,0.8130252785341632,23.328080642145554,390.6605644779994,1,9.0,1,1
37,36,0.8200819348762799,23.717885182122075,434.8157439619179,1,9.0,1,1
38,37,0.8510743001057842,27.48150595663479,324.30313428645894,1,6.7603803654597145,1,1
39,38,0.8309974115720608,28.34934287522854,399.2318631666978,1,8.629394542656788,1,1
40,39,0.8122046773811746,25.36478069776752,331.0524939971018,1,9.0,1,1
41,40,0.8048228251048433,24.92813451894327,401.18468787753125,1,9.0,1,1
42,41,0.8528908795325707,25.909204957269086,235.47272420546136,1,5.813103956624648,0,1
43,42,0.844356083219727,25.794917507806073,291.7391756099101,1,6.688152486192993,1,1
44,43,0.8356536870305636,26.621141725285415,324.8532468836436,1,7.607846104019172,1,1
45,44,0.8466038769585257,27.323365186123404,299.71213872905037,1,6.771397380679751,1,1
46,45,0.8507767461833372,22.335203448452862,375.8193246928616,1,6.766189257753797,1,1
47,46,0.8216655937167984,27.407302809093313,390.0762667031328,1,9.0,1,1
48,47,0.8385927030923219,28.00190601414788,388.7249105877474,1,7.274032063409417,1,1
49,48,0.8575984169764681,23.96167914201665,351.2475605406649,1,6.726176938697924,1,1
50,49,0.8387077203225366,25.562134696703826,300.7724681438296,1,7.148293426828512,1,1
51,50,0.8131191871313379,31.25027130103336,288.144184042339,1,7.836896109756495,1,1
52,51,0.8132792293881967,26.40161899697464,377.3553110606616,1,9.0,1,1
53,52,0.8199497710624636,23.31599727570468,253.51780140645474,1,6.407877275006799,1,1
54,53,0.8209765725481414,26.502082317009368,249.45828835427628,1,6.2889305639996635,1,1
55,54,0.8543229748780167,29.456600726612105,318.8386135993064,1,6.703134946136698,1,1
56,55,0.8259280899961385,24.467904816558946,292.1458517517258,1,8.07305966202044,1,1
57,56,0.8019656658913502,29.066565517755016,272.7116215518323,1,7.088593858819883,1,1
58,57,0.807973252190981,23.130389702577986,284.66073411764114,1,7.647219090238555,1,1
59,58,0.8377733483128007,28.27986587139912,301.7659240389035,1,7.244381310941398,1,1
60,59,0.8078157760542628,22.0200546582696,315.86369415282894,1,9.0,1,1
61,60,0.8236689556059079,22.392630553303892,269.1530076334042,1,6.945037938247914,1,1
62,61,0.8495898510305753,28.00006805752226,295.9348614645689,1,6.6490272076838925,1,1
63,62,0.8069361837364646,18.321847319579874,321.9372818643423,1,9.0,1,1
64,63,0.8340100294463916,28.09713853632053,267.88037944189,1,6.695528675025847,1,1
65,64,0.8442946092714478,24.90076167717155,249.10473986890332,1,6.011909998562657,1,1
66,65,0.821193357706684,23.367410326868303,390.8902652208218,1,9.0,1,1
67,66,0.8530173194867496,23.409721726969003,251.87355410602407,1,6.033218612771258,1,1
68,67,0.8480602133540242,24.615848998236384,311.66686020947344,1,6.82545044249944,1,1
69,68,0.8087674848354172,28.40081162826459,217.71319627126647,1,5.559435618683305,0,1
70,69,0.8262255229606079,26.356799499816677,376.02037734331907,1,9.0,1,1
71,70,0.8362223137290807,23.074175390434686,347.60031826969714,1,7.530859492500229,1,1
72,71,0.8004359553476079,29.05234117894365,304.70289551485587,1,8.784122579595289,1,1
73,72,0.8490289357787966,26.27511173371619,276.0953847892597,1,6.368936047832939,1,1
74,73,0.8429284606184422,28.921578198352314,401.0414685674135,1,6.986520473371678,1,1
75,74,0.8400752316190316,20.774066210483195,332.89220585007627,1,7.15380161917859,1,1
76,75,0.8540704550565422,27.31295237584,300.7996179297362,1,6.641805359153441,1,1
77,76,0.8335479496674888,24.709713275726404,340.8531869254151,1,7.965373291981049,1,1
78,77,0.8184603732808974,29.67694700696913,360.4344029342689,1,9.0,1,1
79,78,0.8511814837828616,24.624120737710772,248.9010606006981,1,5.9999873854594705,0,1
80,79,0.8295501170011209,22.74402391209525,310.7388843738262,1,9.0,1,1
81,80,0.8137758528339845,30.380392650342223,374.3570037701064,1,9.0,1,1
82,81,0.853799965428499,21.69148117582658,429.4010851388042,1,6.711714622908809,1,1
83,82,0.8310374834793013,22.64615617277404,354.52859019923466,1,8.616126249029929,1,1
84,83,0.8363457698042993,24.409708587380884,302.35395316986626,1,7.407144296841664,1,1
85,84,0.82999216122114,19.778586294177046,412.44070432495664,1,9.0,1,1
86,85,0.8251081855864679,21.067505469267893,251.56209383424894,1,7.1052194122611425,1,1
87,86,0.8474860605326952,27.447280503164443,410.24440314627867,1,6.839721546840803,1,1
88,87,0.8466929841719582,31.04328128747608,357.50015434384693,1,6.860675538768343,1,1
89,88,0.8340187074428568,24.087009278114095,273.8205207207941,1,6.892889590013721,1,1
90,89,0.8207445395844576,23.793370092589193,341.1056934744347,1,9.0,1,1
91,90,0.8583626953764405,22.15471050257795,246.7278589769153,1,6.097194853753231,1,1
92,91,0.8390220771497151,24.091229802969217,384.88175885910596,1,7.236510050628294,1,1
93,92,0.8339239803265284,21.530362701249434,370.1029803032611,1,7.891695148007346,1,1
94,93,0.8195848811532118,21.637834095765015,307.70998823613775,1,8.904841597598944,1,1
95,94,0.8151740731270384,33.10480092328998,256.19111990564403,0,6.490349101182544,1,1
96,95,0.8006928444251027,25.141506913344106,418.69742926479665,1,9.0,1,1
97,96,0.8066648699662751,22.53535705306806,320.6995389026963,1,9.0,1,1
98,97,0.8282914328888051,33.67851456079683,254.77071777636027,0,6.446103097549615,1,1
99,98,0.8692510705005739,22.1886292456309,394.1754247003577,1,6.825756562496903,1,1
100,99,0.8088065721549634,25.320084574757455,367.8479274926806,1,9.0,1,1
