,time,packet_rate,bandwidth,response_time,flagged_malicious,fuzzy_compromised_value,fuzzy_compromised_category,compromised_truth
0,-1,0.9208727162968772,25.936635951738328,138.14636517018366,0,0.0,-1,0
1,0,0.9164338602047898,30.597716339259556,114.20569033645533,0,4.109189780335533,-1,0
2,1,0.8826013779334864,29.310222710421343,67.44016287167653,0,4.303041436830343,-1,0
3,2,0.8962759761598568,33.715146919712375,174.382842136058,0,5.321386632730344,0,0
4,3,0.9134586327715808,29.316168376794757,125.38072993041301,0,4.4240454410031855,-1,0
5,4,0.9167873287608381,30.868934901385177,136.8546209622472,0,4.192510518417322,-1,0
6,5,0.8996680799387605,24.594746160302144,116.85977469194147,0,5.502895029067102,0,0
7,6,0.9113493220740561,30.26589576141337,129.11035025021565,0,4.599167019804561,-1,0
8,7,0.895706510655229,29.716931446256492,112.30030862631695,0,4.424953310454608,-1,0
9,8,0.9080229264616827,30.836996447056492,155.66682010253967,0,4.9484177892518115,-1,0
10,9,0.9154275906911474,32.394942969115704,143.54927635298398,0,4.359379610264444,-1,0
11,10,0.9101811841391618,25.862652103469664,166.91451976073958,0,4.901531182151076,-1,0
12,11,0.9086579241702784,27.996463740230098,92.00575286754712,0,4.744365148382452,-1,0
13,12,0.9077253894603442,32.701681684943196,99.33522092467777,0,4.191261493283005,-1,0
14,13,0.9119779203531663,29.768062603292226,130.42333446180947,0,4.562039234439651,-1,0
15,14,0.9143731920644258,32.185324484078876,129.803202553683,0,4.372301101859711,-1,0
16,15,0.9095098784801622,29.06489694640651,116.51943650339749,0,4.496709627843195,-1,0
17,16,0.9037817777324023,34.54135723437556,167.5805004623578,0,5.215852772390588,0,0
18,17,0.9122343081966017,27.79762877790129,142.321984824521,0,4.608959354610536,-1,0
19,18,0.9083548042710796,30.487966796952698,117.32301086043685,0,4.510115677134501,-1,0
20,19,0.9244714354664973,28.244789919954183,158.47884107689597,0,3.242849165729137,-1,0
21,20,0.914078001725289,28.747764863411685,127.42992142064989,0,4.384413879805751,-1,0
22,21,0.9289570313509256,27.833546142610782,116.22650765690703,0,1.8422285555090485,-1,0
23,22,0.8948784110913068,34.241992794847874,119.3469774538506,0,4.543530788515559,-1,0
24,23,0.8923976912618197,32.243835060031586,143.3318137922614,0,4.907828968022982,-1,0
25,24,0.9212124409290796,30.696425179237476,126.64522933576501,0,3.6070385586792115,-1,0
26,25,0.9154945706281784,29.00571852216818,139.8664953714282,0,4.331391494395329,-1,0
27,26,0.9059264185744662,36.189655496502716,119.22898240882475,0,4.541596236039069,-1,0
28,27,0.9229373494006811,30.24778129748514,139.34425711034513,0,3.4075164280249437,-1,0
29,28,0.9144955680364161,29.73299052428069,89.02727938128983,0,4.143478204221113,-1,0
30,29,0.9078121240890654,30.33129529579331,130.2736772773922,0,4.716070754655243,-1,0
31,30,0.9202579574828729,28.812418746198365,92.9540616549939,0,3.5875198567059865,-1,0
32,31,0.9033537028570621,29.654019303011445,138.3760514573646,1,4.836658130125429,-1,0
33,32,0.9023834618614088,35.480288715056986,130.95609772695133,0,4.726448505518402,-1,0
34,33,0.9235709962544305,29.429604026706212,152.61693885435622,0,3.378521994927489,-1,0
35,34,0.9006577170999589,31.508304459641707,140.55632506217594,1,4.868193350491543,-1,0
36,35,0.9229946906411419,32.73662174594981,156.78791223427274,0,3.510427219067242,-1,0
37,36,0.8940520211132557,31.39487282017028,118.02417896719672,0,4.521747983624416,-1,0
38,37,0.9150126373879959,32.39131069337025,143.90628445208216,0,4.397903936992694,-1,0
39,38,0.9165318436745988,29.917417864482903,113.92585386094883,0,4.098356600082528,-1,0
40,39,0.8942176319814159,31.397825466481134,106.66506157735121,0,4.3255390194842676,-1,0
41,40,0.9047216448576013,33.409184540199455,125.87922429256474,0,4.64817555833909,-1,0
42,41,0.9152086411398738,35.76191022759603,154.30892571142226,0,4.447140275282467,-1,0
43,42,0.9190782421058198,30.606462816107374,97.55262299922147,0,3.753517441094379,-1,0
44,43,0.8916953813627345,27.598457013780298,144.6190317401642,1,4.9260265655071045,-1,0
45,44,0.905117286249915,32.10445432060586,121.63656131469293,0,4.580748094768365,-1,0
46,45,0.892559983369973,30.839400916070705,129.10825723225415,0,4.6982472720237025,-1,0
47,46,0.908564946822548,28.40714359413467,114.65033653482685,0,4.615145289770212,-1,0
48,47,0.9053328293414361,32.49197735398259,137.3184148566122,0,4.821228201993796,-1,0
49,48,0.9167539294394017,24.372984837249767,131.3886025229874,0,4.164904388500354,-1,0
50,49,0.901671948207642,28.397270391148282,123.3214977575388,0,4.618334523586463,-1,0
51,50,0.9266810285333913,31.308325572845874,107.74612313106996,0,2.477198782420589,-1,0
52,51,0.9138910604657128,33.99886679180753,125.78189470395023,0,4.391299987002902,-1,0
53,52,0.8989327581048654,36.257590415646774,132.35506049788447,0,4.747590027461256,-1,0
54,53,0.9108522451311963,34.86492225174553,137.36310841952417,0,4.67593879685792,-1,0
55,54,0.906297751130991,27.299804674303466,143.72136092699054,0,4.949822129790621,-1,0
56,55,0.9119211000915453,32.40568874570278,144.8806952975923,0,4.646264932387125,-1,0
57,56,0.9080865933470269,39.67575688803664,117.40987023809136,0,4.511559945867991,-1,0
58,57,0.9207738878764181,32.95026972065464,148.96125394368852,0,3.80331712170436,-1,0
59,58,0.9115006122014214,28.080804800612658,134.84428997024744,0,4.618854793516296,-1,0
60,59,0.8891592081873007,28.720980387232633,117.70699017624398,0,4.516493326199453,-1,0
61,60,0.8991753655586654,25.575571878367956,106.03977772960445,0,5.409354355385508,0,0
62,61,0.8959205777015403,31.19201111659687,95.71206886596678,0,4.122389808625045,-1,0
63,62,0.9126530442015944,25.379204088899172,141.35705364014558,0,4.572612906818958,-1,0
64,63,0.907129583343703,28.41051294662006,142.23427236912315,0,4.892221608379566,-1,0
65,64,0.9145425975767406,31.74220609038941,151.0209013292904,0,4.482190677706705,-1,0
66,65,0.9016897707849157,30.364267942979637,124.15412968615213,0,4.620991639211707,-1,0
67,66,0.9129428019122048,33.19096250112251,117.05932169227995,0,4.424659037581073,-1,0
68,67,0.8929634828252594,29.797589579008505,140.63025389103325,1,4.869256361233702,-1,0
69,68,0.9204155960705939,30.217115330979876,115.2849896074438,0,3.661304189260702,-1,0
70,69,0.9029527994997902,31.388341415812437,132.78120612021118,1,4.753995210450222,-1,0
71,70,0.9031729247595718,34.29950318224237,143.0316667060856,0,4.903569231816302,-1,0
72,71,0.8934208052976379,29.993917988001765,169.36837433500324,1,5.257527821551009,0,0
73,72,0.8995325865556829,28.181929114482873,176.22026771555505,1,5.344579513983185,0,0
74,73,0.9230211865123417,28.81212707908086,143.90271818969057,0,3.4207426980478557,-1,0
75,74,0.9271617134893977,31.977249273785414,127.25109427346057,0,2.4293211841479825,-1,0
76,75,0.9044860281432489,30.225849924138558,121.99586067019483,0,4.586534233313193,-1,0
77,76,0.9086330074464639,27.78788168806112,160.99781015329586,0,4.949934127186973,-1,0
78,77,0.9079561645954987,29.004489504776796,108.57040337157778,0,4.413381011176853,-1,0
79,78,0.9190804538348644,28.684921757631255,127.25752023382702,0,3.891329979534522,-1,0
80,79,0.91337145338648,34.7451842143724,95.28902548645543,0,4.114230793981926,-1,0
81,80,0.8975377264512754,26.636294036428403,120.266418755154,0,5.133167677455373,0,0
82,81,0.9204172246618221,31.748492372162893,133.5742837783359,0,3.757384660356824,-1,0
83,82,0.911214973486137,30.012849381881598,88.09561965187324,0,4.032381878927432,-1,0
84,83,0.9133824860939794,27.40667553795169,128.59229421840334,0,4.446441867735615,-1,0
85,84,0.898682389645365,34.39751722038387,135.7230850867699,0,4.797784288677309,-1,0
86,85,0.9199130648526802,32.76191733518382,153.01285641970907,0,3.947574082103424,-1,0
87,86,0.9022011595204243,29.199740090730284,108.12121824873272,0,4.351482367256336,-1,0
88,87,0.9106701089464018,27.514251341274264,116.41870123501482,0,4.619282977901357,-1,0
89,88,0.9075208803953284,27.980925018897878,136.9697883597692,0,4.816122608156477,-1,0
90,89,0.919045887007075,24.752658568019214,95.61432464575476,0,3.749834082541599,-1,0
91,90,0.9115215759371854,25.762497837133772,118.15598515421252,0,4.53821025789899,-1,0
92,91,0.9140018403700819,30.101675985250036,123.82142929527659,0,4.372393943325409,-1,0
93,92,0.8961756540265673,28.653885009411496,113.61395882895981,0,4.533986063416388,-1,0
94,93,0.9071994043533533,32.94264707932814,151.93735554968103,0,4.967639720096119,-1,0
95,94,0.9135959355993664,25.55764310546522,127.94235224931953,0,4.426148207279388,-1,0
96,95,0.9064885340085048,31.692221152651104,127.23294873111986,0,4.6692932403656675,-1,0
97,96,0.9057260382670967,32.49304898861859,123.70599741045393,0,4.61387864726826,-1,0
98,97,0.9100261063811745,31.72618723414559,138.61886027892567,0,4.73511352949981,-1,0
99,98,0.9115584219469638,30.545856575983542,109.30735109832773,0,4.37257113676531,-1,0
100,99,0.9029138915894434,27.132444717255666,149.56381984522545,1,4.997054850373804,-1,0
