,time,packet_rate,bandwidth,response_time,flagged_malicious,fuzzy_compromised_value,fuzzy_compromised_category,compromised_truth
0,-1,0.8991347221355729,24.53431995375562,137.9699354993003,0,0.0,-1,0
1,0,0.9048946817626848,30.037125609009298,102.4634429023991,0,4.249353434726469,-1,0
2,1,0.913071414974034,31.300804125400134,104.66297713036604,0,4.289488861841118,-1,0
3,2,0.9302406574726041,34.53782010491416,144.49134313644572,0,1.5236824946659184,-1,0
4,3,0.917085406306906,31.585098980409924,114.65454164165062,0,4.0465872547559645,-1,0
5,4,0.9242845531412816,32.54121898233209,124.99568834185433,0,3.0828022754099456,-1,0
6,5,0.9182049044846201,29.192362163094664,150.919428823052,0,4.133623121558946,-1,0
7,6,0.9047704414711201,33.432627957456525,135.2665358906704,0,4.7910367511983125,-1,0
8,7,0.9073467201605876,27.747750871722896,142.14366344176415,0,4.890929299900407,-1,0
9,8,0.9154317201182283,30.235801232624382,147.60156132059294,0,4.38408856964521,-1,0
10,9,0.9134572734589049,31.636224822764373,161.1099401479181,0,4.636277600729121,-1,0
11,10,0.8964256262187107,28.0431671974497,123.49805108433056,0,4.730006814649586,-1,0
12,11,0.9074599872870961,26.898394069748615,135.07223597673,1,4.902921634057061,-1,0
13,12,0.8961909405907469,33.41271157574115,171.0271676809554,0,5.278748547262791,0,0
14,13,0.917328011097572,33.67681431544342,138.3383743989261,0,4.146951959643641,-1,0
15,14,0.9092428967991848,28.264042745064366,105.7502778940021,0,4.660955674060149,-1,0
16,15,0.9129843749941249,30.260974544796916,132.54075780195677,0,4.49843543721926,-1,0
17,16,0.9079629828180928,27.319449744816303,121.86131585651981,0,4.860446365981979,-1,0
18,17,0.9171865306688504,31.905330365391553,140.01669392682942,0,4.171340797671187,-1,0
19,18,0.8987569112081649,35.765495694669355,143.20911433928228,0,4.906088359951552,-1,0
20,19,0.9140889003870823,30.00329060392691,127.9144657894966,0,4.3860209341896415,-1,0
21,20,0.9298901859312126,30.668787202760956,134.3401258533648,0,1.5450936142384903,-1,0
22,21,0.9054258562716795,33.16465034382554,118.20641636433832,0,4.5247614429598215,-1,0
23,22,0.9018256260851134,28.63625381634576,144.29657033019566,1,4.921478558225003,-1,0
24,23,0.9192991037278775,32.677208102242915,135.26438720966908,0,3.9101845620117786,-1,0
25,24,0.9123629502449161,29.539449813443365,132.73162997937342,0,4.546270421238063,-1,0
26,25,0.9259737860076899,30.999391862946496,145.8973755887376,0,2.827863594551615,-1,0
27,26,0.898495446028951,25.63401235880962,160.7149292422327,1,5.3945315039085715,0,0
28,27,0.9267159417604564,29.64616001416102,150.5521316746552,0,2.664716084860254,-1,0
29,28,0.9231323450164242,32.528850334115816,176.61467563541004,0,3.639720150383106,-1,0
