,time,packet_rate,bandwidth,response_time,flagged_malicious,fuzzy_compromised_value,fuzzy_compromised_category,compromised_truth
0,-1,0.9027200436134367,36.39240638310234,163.94076956246047,0,0.0,0,0
1,0,0.8925596671541987,26.855276825513002,124.7860359251789,0,5.073763476287054,0,0
2,1,0.9244073955374181,30.015946450685263,120.8837215898108,0,3.038653792541087,0,0
3,2,0.9088980669267515,29.91264692227005,143.76582103860767,0,4.830172289799381,0,0
4,3,0.9222718004983473,32.448566178207344,128.3349558040109,0,3.455135018155349,0,0
5,4,0.8923409195866907,31.97314337617892,166.28398468794725,1,5.217796664863928,0,0
6,5,0.8945640252104912,31.972298716751087,112.25343949307738,0,4.424142783558647,0,0
7,6,0.9037909672441178,28.52419422518696,99.83157651675063,0,4.577000444209583,0,0
8,7,0.9194017076603623,27.530321587243876,127.83879401632446,0,3.855898328400432,0,0
9,8,0.8967176260051231,32.526150044393894,136.70410241672155,0,4.812225110646913,0,0
10,9,0.907631227036123,32.27454361070113,141.7101093369095,0,4.884737572880984,0,0
11,10,0.8984641715155175,26.645209951459588,123.44286587847714,0,5.130768125241241,0,0
12,11,0.903523757572088,29.471255771934775,131.7130309282728,1,4.737909440286123,0,0
13,12,0.8870616944945905,29.96440469386226,136.42746647140922,1,4.808160913474705,0,0
14,13,0.9116625520853663,29.946863060791824,135.67536393897507,0,4.612160624283359,0,0
15,14,0.942885906606841,33.84521338556001,111.41985417550325,0,1.4506088315818475,0,0
16,15,0.9095210785346107,23.920249696573663,139.3816674938172,1,4.769728467991489,0,0
17,16,0.8857570754977765,29.863667071798368,132.09664902332125,1,4.743698112413052,0,0
18,17,0.914151118245592,39.799601835308614,115.58882805016857,0,4.320651121479618,0,0
19,18,0.9061592542259623,28.64726391008536,113.87077242104698,0,4.536201873975456,0,0
20,19,0.9196507100394048,28.22566052357559,159.48591032871622,0,4.026533608344092,0,0
21,20,0.8949643610476586,26.481145905911756,153.2922355841622,1,5.174679288952931,0,0
22,21,0.9257856935606263,33.11437708212621,104.23633108187624,0,2.677004436977677,0,0
23,22,0.9130012223887967,24.22110986177133,104.4354089445943,0,4.389960072196262,0,0
24,23,0.9133335913114101,30.198581714693248,108.43491455233327,0,4.355651609004357,0,0
25,24,0.9148081442642111,28.63919342568092,170.33019714086103,0,4.595523758992901,0,0
26,25,0.9244234325333679,31.613909893996794,171.8346814635621,0,3.3514042753184077,0,0
27,26,0.9030137414536308,31.619885382423348,126.10338129054865,0,4.651685167175654,0,0
28,27,0.815516845429188,21.14013009772042,245.53779671814794,1,7.044061507503265,1,1
29,28,0.8288180225540309,27.242326161319276,403.0925274363124,1,9.0,1,1
30,29,0.8493292676106755,24.29579338243224,307.01116329152853,1,6.772207463004347,1,1
31,30,0.8307861228198525,27.877336710486897,313.7510698214337,1,8.701263739912696,1,1
32,31,0.8190599918400808,27.054498541417203,292.3075280737496,1,8.083047801043703,1,1
33,32,0.8334995091921042,29.081451444039402,278.9514476446295,1,7.110927011384887,1,1
34,33,0.8700755400537951,24.8679893400792,322.0324173819514,1,6.832134519896299,1,1
35,34,0.8137699598890443,24.176185267982632,264.60114716360386,1,6.774023964628226,1,1
36,35,0.8275833692528352,31.127113319981994,260.0439307073722,1,6.615497499096857,1,1
37,36,0.8602898122372519,18.948779446260396,389.7844881516419,1,6.7509308556234275,1,1
38,37,0.8052737826502107,19.212931782601665,313.40237039545474,1,9.0,1,1
39,38,0.8327209713588251,25.256810442596745,306.80556261328525,1,8.0881852115349,1,1
40,39,0.8184906810563738,23.645364227288443,296.0252811849891,1,8.323200435367688,1,1
41,40,0.8581271580123842,22.053328927786204,369.0723453743491,1,6.731810425996087,1,1
42,41,0.8450383279426925,21.94774143169094,253.958001557913,1,6.107880010126129,1,1
43,42,0.8448085548027741,28.19709166790363,408.9124853369703,1,6.917380495873332,1,1
44,43,0.8101652391574975,32.09083031695774,257.61177399063206,0,6.535602468042033,1,1
45,44,0.8463973140771204,25.05317970173026,264.4119956485611,1,6.229934738904032,1,1
46,45,0.848101006550057,23.79757181705864,398.72013749227085,1,6.8244630905278285,1,1
47,46,0.8280803072189152,22.28980633918102,396.9385213769652,1,9.0,1,1
48,47,0.8535042184780326,24.357918510166257,431.18032552992014,1,6.71665820089197,1,1
49,48,0.8483379669828478,24.45387705590175,380.8996633627912,1,6.818794395116294,1,1
50,49,0.8557288936131939,17.57716293209071,327.72756637261466,1,6.702913405575028,1,1
51,50,0.8404684155295985,28.548760894505783,272.20158177402254,1,6.453834491454844,1,1
52,51,0.8409721723063294,20.135550463397802,226.84206152055816,1,6.814637314663074,1,1
53,52,0.8279958541226203,27.1822519567199,263.9135859343867,1,6.7493298077148065,1,1
54,53,0.8310732351997948,30.541315430786938,356.72189925076566,1,8.604383150159553,1,1
