,time,packet_rate,bandwidth,response_time,flagged_malicious,fuzzy_compromised_value,fuzzy_compromised_category,compromised_truth
0,-1,0.916656977468139,31.276453734080345,129.62373200213034,0,0.0,-1,0
1,0,0.9136517186999682,23.760111974389964,162.28466310899364,0,4.629439224283361,-1,0
2,1,0.9016395884822715,23.954972153871317,107.61814015400171,0,5.358492810981788,0,0
3,2,0.9188632063033514,30.86386481574587,172.65734387626145,0,4.222191292216763,-1,0
4,3,0.889262749955631,30.422637006243544,126.40712165977575,0,4.656432633614459,-1,0
5,4,0.9012922966412804,32.42439678058508,118.68011098069036,0,4.532575606518382,-1,0
6,5,0.9080807544717678,24.517513443101837,108.92866426770885,0,4.850407110377018,-1,0
7,6,0.9036085468816146,29.267310909829206,117.67150872163343,0,4.515904762651583,-1,0
8,7,0.9219584438857942,23.334306730094028,159.05452831157234,0,3.69749836285875,-1,0
9,8,0.9128756032894992,34.16717846240761,107.87445024603281,0,4.3471018735863325,-1,0
10,9,0.9086103122265767,29.114466450708644,136.22201874712025,0,4.80492306220595,-1,0
11,10,0.9054880112149034,28.2091621686869,107.94216816314659,0,4.67829497133888,-1,0
12,11,0.9165031791297552,25.814402647877053,119.26986929299355,0,4.126543543578005,-1,0
13,12,0.9137353416243598,29.07004031239222,156.82844596294183,0,4.585545520277345,-1,0
14,13,0.9153266669782842,28.731617901940577,136.5078153523636,0,4.326926836764234,-1,0
15,14,0.9081278262452539,30.043043292028635,131.5573297181058,0,4.735556177202038,-1,0
16,15,0.9177783708446032,31.852324045077076,127.39510242421134,0,4.038319683155921,-1,0
17,16,0.9139520350711576,32.03602874461186,99.20360899331342,0,4.188790306627311,-1,0
18,17,0.9091989687829966,36.32669355415866,98.97082370114296,0,4.1844139511150145,-1,0
19,18,0.9143783988097376,27.241526348040875,105.1984984514423,0,4.256217629719338,-1,0
20,19,0.9042040496988388,29.456212707377937,153.50465014763674,1,5.048746339168607,0,0
21,20,0.9259562610053464,35.01267895842304,108.65835750624859,0,2.65506083597574,-1,0
22,21,0.9141284465152067,24.265231648445443,93.49604166211898,0,4.270932453341886,-1,0
23,22,0.9045825551215844,26.351560042625714,124.20615021181021,0,5.135145440027129,0,0
24,23,0.8981417472310893,31.6739091068413,147.99383634864716,1,4.973211313487736,-1,0
25,24,0.9024608311923317,29.011425832691586,122.25295428439141,0,4.590665606793717,-1,0
26,25,0.9377818070248877,28.82647160061117,87.32217721732633,0,1.4059114949784979,-1,0
27,26,0.9066763736875116,28.059880599430876,116.12780057217151,0,4.7248485765158,-1,0
28,27,0.9237083236265987,30.637124895441634,146.10163712212304,0,3.310954475813551,-1,0
29,28,0.8985345342170205,29.291625061662277,143.24560828883253,1,4.906606171224345,-1,0
30,29,0.9048694511819315,28.872589996140366,145.39441490706162,1,4.9369338254332735,-1,0
31,30,0.9210913562769423,32.75974017775741,132.08979531752925,0,3.654472496377928,-1,0
32,31,0.8997209836028711,28.912542204185957,149.31892708571527,1,4.991539287519353,-1,0
33,32,0.9033547568866079,32.63901694993905,136.3436032555986,0,4.806927608580535,-1,0
34,33,0.9007353525919971,26.737337427652342,134.2309245091243,1,5.105880686030628,0,0
35,34,0.9208065478753159,30.71474667592705,112.46604118067505,0,3.5941707030732464,-1,0
36,35,0.899140453299255,28.872385274639218,105.25260460255241,0,4.459603700040972,-1,0
37,36,0.9132857228119639,28.733008896518538,155.24002369843816,0,4.609933759132161,-1,0
38,37,0.927497412268457,31.50832888847414,104.8893700694128,0,2.2525668414117592,-1,0
39,38,0.9236771229915365,28.66281572547585,102.87310797499119,0,3.0972944803779447,-1,0
40,39,0.9211553251689845,26.25331663013008,112.8210329069348,0,3.5463361021924813,-1,0
41,40,0.9063576105362919,33.74472931671943,118.24374115526547,0,4.525378144431788,-1,0
42,41,0.9257105560718769,27.09075154739815,145.13722036931324,0,2.8863108985635053,-1,0
43,42,0.9185501890701098,31.91717819048478,116.90630141450785,0,3.899888772379916,-1,0
44,43,0.8803619717009561,29.669259580517142,104.61357328599433,0,4.288593563711533,-1,0
45,44,0.9069591947680968,27.2690460196344,143.11097783329495,0,4.944594987735454,-1,0
46,45,0.8971152701145084,35.02986243723512,99.13578400224212,0,4.187515926505055,-1,0
47,46,0.9087194937826495,29.155892559909763,131.54413639621987,0,4.735356672982212,-1,0
48,47,0.9149669739282422,27.506428526657405,116.09301336163932,0,4.253240769036831,-1,0
49,48,0.9141875827859857,31.55733808654309,160.55626701235508,0,4.575011982033957,-1,0
50,49,0.9112255123425633,26.972179729975977,105.17954952299482,0,4.566724588652917,-1,0
51,50,0.9146044451638035,32.9688121140688,134.78069263390728,0,4.379816658095163,-1,0
52,51,0.9153503803953745,31.441328012192347,162.40873811500938,0,4.490886372999185,-1,0
53,52,0.9046769449902763,30.98245901981827,91.99450912113218,0,4.049801099876808,-1,0
54,53,0.9167275137069749,29.01976319596836,136.76641437135157,0,4.1978698374382795,-1,0
55,54,0.9087361524499552,32.929268715457326,118.02965611507652,0,4.521838612061904,-1,0
56,55,0.9001506537308434,32.91443323121887,128.65689092256784,0,4.691309575414353,-1,0
57,56,0.9092756844907921,26.959452630841298,80.27546575782972,0,4.746361714876864,-1,0
58,57,0.9026982401273148,31.487761010754998,125.99279477820926,0,4.649954364791619,-1,0
59,58,0.9014460168728672,24.61594579129934,145.62143117709635,1,5.372820686808869,0,0
60,59,0.9073634361998443,32.97919085431728,138.20206195671975,0,4.834125833558833,-1,0
61,60,0.9141062972681232,29.745321774104692,121.66950363637879,0,4.353175572469683,-1,0
62,61,0.9053249310066372,31.274980816913907,157.73842687739076,0,5.089935661248129,0,0
63,62,0.9008143699419411,27.648057260101503,175.43939628021582,1,5.3347356894328195,0,0
64,63,0.9256440311525367,28.948300602123858,128.98129311014705,0,2.815989342691325,-1,0
65,64,0.9005272650204064,28.598274595364593,116.87334284495684,0,4.5525296655624965,-1,0
66,65,0.9176055388302838,35.65876909177202,127.11970713113494,0,4.055144505910122,-1,0
67,66,0.9148728377820569,23.682275002554363,136.24994288358798,0,4.365129448320151,-1,0
68,67,0.9112477781440244,30.42253475420063,94.53859974533903,0,4.099695005342452,-1,0
69,68,0.9198065250400065,32.07081331807986,140.08986288348132,0,3.876638382828758,-1,0
70,69,0.901137257889909,24.799111453906697,160.29270824190436,1,5.395599933630057,0,0
71,70,0.9046232387132744,26.30357804541824,125.90882456461081,0,5.131971532795188,0,0
72,71,0.9055416475917564,27.404384696733626,131.09905373082324,0,4.919926704040743,-1,0
73,72,0.9028047123042812,26.226708825904744,145.36817463338124,1,5.241829038953101,0,0
74,73,0.9126986935190889,35.32010402817322,168.76563407043966,0,4.7479529443588895,-1,0
75,74,0.9140886064566222,30.07016815771701,131.1951524462021,0,4.4033076342120605,-1,0
76,75,0.8896157159265554,31.135387638965316,121.65536121133442,0,4.581051206363285,-1,0
77,76,0.9014710966959049,34.30253157184064,147.66577812447468,0,4.968656873565263,-1,0
78,77,0.9300211864601107,28.723457423461742,128.65242399520372,0,1.48716097326528,-1,0
79,78,0.9045832294483906,28.406678649835293,165.33295783113323,1,5.169262310048828,0,0
80,79,0.9088206178577171,26.105132930628187,114.89412653135702,0,4.786472180943727,-1,0
81,80,0.9003239980918758,35.37740955013486,166.34446069825913,0,5.2185792410846945,0,0
82,81,0.9232919618124136,28.93611232217962,120.93866140997692,0,3.246393742176008,-1,0
83,82,0.9033672588576782,29.84433231431955,119.10624170745885,0,4.53958212546602,-1,0
84,83,0.9033441539264894,35.315117237064904,149.17466616106873,0,4.989549194129002,-1,0
85,84,0.8944357388588425,35.68763158785836,138.55021234348604,0,4.839190557657012,-1,0
86,85,0.9175412765458809,31.8977122131937,117.37829374447993,0,4.012435327220934,-1,0
87,86,0.9147117750830844,21.711071493798443,101.18138007052288,0,4.2113177782856175,-1,0
88,87,0.8927382938867502,31.761658531359767,141.2670267545312,1,4.878395704868629,-1,0
89,88,0.9017347349368515,25.51738974703732,121.76074688846464,0,5.351436471085068,0,0
90,89,0.9194590833910214,30.49703206769057,102.61990673050123,0,3.7279493036425895,-1,0
91,90,0.9118564800301269,29.491866267174345,110.7246889334113,0,4.397536901029015,-1,0
92,91,0.9059868576761658,25.466683157057947,110.51624292373393,0,5.023899729424364,0,0
93,92,0.9045653881310324,25.533392538236097,128.00830037087385,0,5.136483895690025,0,0
94,93,0.9281351486110505,28.04541569102787,165.25517865505114,0,2.317360533051843,-1,0
95,94,0.9155281984572415,30.608247603628275,139.77055419054824,0,4.327813209140772,-1,0
96,95,0.89746460265735,31.463592616187405,177.3171414469209,1,5.3583761543088455,0,0
97,96,0.9085580163417261,28.94650266605121,147.63399474422226,0,4.871339035798845,-1,0
98,97,0.9348676641665726,31.91925254441803,121.9934053170683,0,1.4726215085296814,-1,0
99,98,0.9022849259987226,26.283796000769655,113.00986519193599,0,5.226856991777998,0,0
100,99,0.9077940484287036,33.84503130304521,125.9903077093792,0,4.6499154250215,-1,0
